AREA_SHORT,LHIN7,LHIN8,AREA_NAME,LONGITUDE,LATITUDE,Point_Coun,AnalysisAr,2018/20_Male_0+,2018/20_Female_0+,2018/20_BothSexes_0+,2018/20_Male_0+_in%,2018/20_Female_0+_in%,2018/20_BothSexes_0+_in%,2018/20_Male_0-4,2018/20_Female_0-4,2018/20_BothSexes_0-4,2018/20_Male_0-4_in%,2018/20_Female_0-4_in%,2018/20_BothSexes_0-4_in%,2018/20_Male_5-19,2018/20_Female_5-19,2018/20_BothSexes_5-19,2018/20_Male_5-19_in%,2018/20_Female_5-19_in%,2018/20_BothSexes_5-19_in%,2018/20_Male_20-44,2018/20_Female_20-44,2018/20_BothSexes_20-44,2018/20_Male_20-44_in%,2018/20_Female_20-44_in%,2018/20_BothSexes_20-44_in%,2018/20_Male_45-64,2018/20_Female_45-64,2018/20_BothSexes_45-64,2018/20_Male_45-64_in%,2018/20_Female_45-64_in%,2018/20_BothSexes_45-64_in%,2018/20_Male_65-74,2018/20_Female_65-74,2018/20_BothSexes_65-74,2018/20_Male_65-74_in%,2018/20_Female_65-74_in%,2018/20_BothSexes_65-74_in%,2018/20_Male_75+,2018/20_Female_75+,2018/20_BothSexes_75+,2018/20_Male_75+_in%,2018/20_Female_75+_in%,2018/20_BothSexes_75+_in%,2015/17_Male_0+,2015/17_Female_0+,2015/17_BothSexes_0+,2015/17_Male_0+_in%,2015/17_Female_0+_in%,2015/17_BothSexes_0+_in%,2015/17_Male_0-4,2015/17_Female_0-4,2015/17_BothSexes_0-4,2015/17_Male_0-4_in%,2015/17_Female_0-4_in%,2015/17_BothSexes_0-4_in%,2015/17_Male_5-19,2015/17_Female_5-19,2015/17_BothSexes_5-19,2015/17_Male_5-19_in%,2015/17_Female_5-19_in%,2015/17_BothSexes_5-19_in%,2015/17_Male_20-44,2015/17_Female_20-44,2015/17_BothSexes_20-44,2015/17_Male_20-44_in%,2015/17_Female_20-44_in%,2015/17_BothSexes_20-44_in%,2015/17_Male_45-64,2015/17_Female_45-64,2015/17_BothSexes_45-64,2015/17_Male_45-64_in%,2015/17_Female_45-64_in%,2015/17_BothSexes_45-64_in%,2015/17_Male_65-74,2015/17_Female_65-74,2015/17_BothSexes_65-74,2015/17_Male_65-74_in%,2015/17_Female_65-74_in%,2015/17_BothSexes_65-74_in%,2015/17_Male_75+,2015/17_Female_75+,2015/17_BothSexes_75+,2015/17_Male_75+_in%,2015/17_Female_75+_in%,2015/17_BothSexes_75+_in%
7,1,1,Willowridge-Martingrove-Richview,?,?,1,5.51985502,7857,9479,17336,34.97,39.04,37.08,639,557,1196,51.95,47.2,49.63,1038,963,2001,26.28,27.139999999999997,26.69,1960,2729,4689,28.06,36.94,32.62,1899,2101,4000,31.08,32.95,32.04,809,985,1794,37.73,38.18,37.98,1512,2144,3656,73.76000000000001,66.79,69.51000000000001,7463.0,8482.0,15945.0,34.6,37.18,35.93,646.0,614.0,1260.0,50.79,53.58,52.11,959.0,854.0,1813.0,25.1,24.9,25.009999999999998,1836.0,2208.0,4044.0,27.889999999999997,32.47,30.22,1782.0,1905.0,3687.0,29.360000000000003,30.85,30.110000000000003,674.0,920.0,1594.0,36.39,41.97,39.42,1566.0,1981.0,3547.0,79.49,64.53,70.38
8,1,1,Humber Heights-Westmount,?,?,1,2.81392723,4303,5150,9453,42.68,43.61,43.18,256,203,459,54.470000000000006,46.35,50.55,456,435,891,26.919999999999998,27.53,27.21,1139,1140,2279,37.3,34.86,36.04,1199,1055,2254,41.75,33.11,37.21,340,563,903,34.55,46.92,41.35,913,1754,2667,90.58,82.12,84.83,5072.0,6442.0,11514.0,39.769999999999996,42.68,41.35,416.0,293.0,709.0,65.41,46.510000000000005,56.0,545.0,547.0,1092.0,25.54,26.05,25.79,1265.0,1671.0,2936.0,31.610000000000003,38.730000000000004,35.31,1209.0,1353.0,2562.0,33.339999999999996,33.28,33.31,450.0,533.0,983.0,40.910000000000004,37.96,39.260000000000005,1187.0,2045.0,3232.0,94.51,79.26,84.25
21,1,1,Humber Summit,?,?,1,7.95553401,4424,5084,9508,35.46,39.56,37.54,328,321,649,50.0,55.54,52.59,504,510,1014,22.64,22.77,22.7,1354,1600,2954,31.58,37.49,34.53,988,1253,2241,31.31,40.45,35.83,368,467,835,37.25,38.03,37.68,882,933,1815,75.90000000000001,64.88,69.81,4924.0,5076.0,10000.0,37.29,37.55,37.42,375.0,320.0,695.0,50.269999999999996,42.55,46.4,604.0,501.0,1105.0,23.91,21.52,22.759999999999998,1434.0,1543.0,2977.0,32.72,34.21,33.480000000000004,1123.0,1212.0,2335.0,33.56,37.269999999999996,35.39,470.0,548.0,1018.0,45.28,41.519999999999996,43.17,918.0,952.0,1870.0,78.6,70.21000000000001,74.09
22,1,1,Humbermede,?,?,1,4.45094793,5886,6686,12572,34.02,36.39,35.24,691,521,1212,59.470000000000006,48.239999999999995,54.06,832,759,1591,24.119999999999997,22.06,23.09,1799,2448,4247,30.46,36.97,33.9,1472,1580,3052,32.42,34.77,33.6,478,545,1023,38.24,38.06,38.14,614,833,1447,61.77,66.43,64.37,5948.0,6462.0,12410.0,36.18,37.4,36.81,760.0,635.0,1395.0,66.55,56.9,61.779999999999994,863.0,800.0,1663.0,26.060000000000002,24.380000000000003,25.22,1801.0,2297.0,4098.0,32.160000000000004,37.53,34.97,1454.0,1546.0,3000.0,34.13,35.8,34.97,426.0,434.0,860.0,36.35,34.61,35.45,644.0,750.0,1394.0,67.65,63.129999999999995,65.14
23,1,1,Pelmo Park-Humberlea,?,?,0,4.28714114,3925,4308,8233,35.61,36.8,36.22,373,306,679,63.65,48.88,56.02,521,477,998,27.310000000000002,25.4,26.36,1196,1540,2736,31.06,38.44,34.83,968,1068,2036,30.89,32,31.46,370,350,720,46.84,37.63,41.86,497,567,1064,65.92,60.97,63.17999999999999,3413.0,3807.0,7220.0,39.18,41.25,40.25,284.0,279.0,563.0,68.6,63.989999999999995,66.24,425.0,484.0,909.0,28.15,31.110000000000003,29.65,1114.0,1237.0,2351.0,39.480000000000004,42.63,41.07,779.0,942.0,1721.0,29.71,35.1,32.43,349.0,292.0,641.0,51.17,38.519999999999996,44.510000000000005,462.0,573.0,1035.0,70.0,64.09,66.6
24,1,1,Black Creek,?,?,1,3.45133272,7764,9837,17601,35.83,41.31,38.7,900,716,1616,61.48,49.86,55.72,1060,1212,2272,22.28,25.35,23.82,2360,3592,5952,33.1,43.73,38.79,1874,2304,4178,32.92,38.87,35.96,633,849,1482,43.06,46.85,45.16,937,1164,2101,81.34,70.89,75.2,8345.0,10553.0,18898.0,36.97,42.55,39.89,1144.0,980.0,2124.0,66.67,57.989999999999995,62.36,1248.0,1291.0,2539.0,24.44,25.72,25.07,2363.0,3559.0,5922.0,31.089999999999996,41.010000000000005,36.38,1918.0,2623.0,4541.0,33.54,42.97,38.410000000000004,657.0,874.0,1531.0,47.89,50.81,49.510000000000005,1015.0,1226.0,2241.0,95.75,77.01,84.5
25,1,1,Glenfield-Jane Heights,?,?,1,5.19115744,10766,13458,24224,34.86,40.31,37.69,1072,838,1910,56.779999999999994,47.18,52.13,1385,1553,2938,21.96,25.689999999999998,23.78,2766,4393,7159,28.45,40.42,34.77,2776,3367,6143,33.34,38.05,35.77,1072,1230,2302,44.48,44.24,44.35,1695,2077,3772,75.94,67.7,71.17,12062.0,14959.0,27021.0,37.44,42.3,39.980000000000004,1482.0,1160.0,2642.0,69.64,54.61,62.14,1722.0,1914.0,3636.0,25.009999999999998,28.49,26.73,2832.0,4837.0,7669.0,28.410000000000004,41.730000000000004,35.57,3054.0,3543.0,6597.0,35.17,38.8,37.03,1356.0,1361.0,2717.0,57.56,48.47,52.61,1616.0,2144.0,3760.0,73.59,71.71000000000001,72.5
27,1,1,York University Heights,?,?,1,13.23479087,9907,10748,20655,32.85,34.5,33.69,1103,782,1885,60.870000000000005,52.06,56.88,1105,997,2102,22.96,22.25,22.62,3642,4420,8062,28.01,33.61,30.82,2202,2402,4604,30.56,31.35,30.97,711,834,1545,41.68,38.68,40.01,1144,1313,2457,70.7,59.57,64.28999999999999,10677.0,11238.0,21915.0,35.489999999999995,36.35,35.93,1309.0,849.0,2158.0,71.45,52.73,62.7,1276.0,1128.0,2404.0,25.76,24.66,25.23,3891.0,4454.0,8345.0,30.47,34.15,32.32,2324.0,2420.0,4744.0,32.14,32.269999999999996,32.21,658.0,902.0,1560.0,37.95,42.87,40.65,1219.0,1485.0,2704.0,77.94,71.33,74.16
28,1,1,Rustic,?,?,0,2.09557684,2667,3095,5762,40.26,41.88,41.12,197,163,360,53.529999999999994,43.35,48.39,313,274,587,26.26,24.16,25.24,761,944,1705,34.53,38.82,36.78,627,742,1369,35.34,38.73,37.1,230,266,496,47.13,46.83,46.97,539,706,1245,90.13,73.24,79.71000000000001,4182.0,5627.0,9809.0,42.8,49.07,46.19,388.0,374.0,762.0,60.629999999999995,55.160000000000004,57.81,653.0,624.0,1277.0,30.23,30.03,30.130000000000003,1045.0,1759.0,2804.0,34.53,49.19,42.47,941.0,1370.0,2311.0,38.38,46.160000000000004,42.64,343.0,437.0,780.0,49.0,49.769999999999996,49.43,812.0,1063.0,1875.0,?,82.4,90.06
29,1,1,Maple Leaf,?,?,1,2.52441323,5460,6002,11462,40.12,39.16,39.61,437,377,814,54.760000000000005,52.65,53.76,667,634,1301,25.610000000000003,25.1,25.36,1473,1745,3218,33.01,35.12,34.13,1434,1363,2797,39.22,34.04,36.51,448,520,968,46.76,41.01,43.49,1001,1363,2364,88.42999999999999,73.92,79.44,3971.0,4144.0,8115.0,38.5,37.260000000000005,37.86,388.0,224.0,612.0,64.88,41.64,53.870000000000005,430.0,425.0,855.0,24.1,25.54,24.8,940.0,1140.0,2080.0,28.330000000000002,32.08,30.27,1041.0,1011.0,2052.0,36.2,33.410000000000004,34.769999999999996,339.0,331.0,670.0,43.910000000000004,33.910000000000004,38.33,833.0,1013.0,1846.0,86.22999999999999,74.27000000000001,79.22999999999999
30,1,1,Brookhaven-Amesbury,?,?,0,3.52005236,6351,7204,13555,38.38,39.26,38.84,621,491,1112,57.61,54.42999999999999,56.16,751,750,1501,23.419999999999998,22.880000000000003,23.15,2180,2794,4974,38.22,43.22,40.88,1636,1838,3474,36.23,35.47,35.82,552,539,1091,44.52,41.46,42.95,611,792,1403,76.17999999999999,64.71,69.25,6482.0,8107.0,14589.0,35.92,40.38,38.269999999999996,775.0,613.0,1388.0,68.46000000000001,54.25,61.36,1067.0,970.0,2037.0,28.389999999999997,26.2,27.310000000000002,1858.0,2954.0,4812.0,30.139999999999997,40.93,35.96,1674.0,2167.0,3841.0,33.57,39.489999999999995,36.67,457.0,587.0,1044.0,39.739999999999995,45.36,42.72,651.0,816.0,1467.0,76.22999999999999,65.49,69.86
31,1,1,Yorkdale-Glen Park,?,?,2,6.0388492,5584,6501,12085,37.38,38.84,38.15,372,315,687,49.21,45.92,47.64,561,514,1075,23.41,23.009999999999998,23.22,1601,1859,3460,31.38,33.64,32.56,1355,1508,2863,33.19,33.93,33.58,503,635,1138,39.98,39.84,39.9,1192,1670,2862,88.56,74.02,79.46000000000001,5574.0,6139.0,11713.0,39.239999999999995,38.03,38.6,393.0,296.0,689.0,57.46,50.510000000000005,54.25,615.0,518.0,1133.0,25.1,22.44,23.81,1551.0,1709.0,3260.0,33.81,34.3,34.06,1005.0,1363.0,2368.0,25.53,30.71,28.28,516.0,513.0,1029.0,44.87,34.62,39.1,1494.0,1740.0,3234.0,?,74.11,86.38
33,1,1,Clanton Park,?,?,1,4.14012132,3602,3929,7531,25.88,26.19,26.04,298,221,519,36.17,27.35,31.8,531,484,1015,18.41,19.52,18.92,1112,1297,2409,21.75,22.68,22.24,853,1015,1868,25.06,25.55,25.33,401,370,771,39.47,31.95,35.46,407,542,949,60.21,62.44,61.46,4998.0,4988.0,9986.0,32.910000000000004,28.880000000000003,30.76,409.0,280.0,689.0,40.339999999999996,30.77,35.81,708.0,482.0,1190.0,22.869999999999997,17.619999999999997,20.4,1399.0,1400.0,2799.0,26.830000000000002,22.080000000000002,24.22,1265.0,1297.0,2562.0,32.12,27.77,29.76,454.0,519.0,973.0,43.160000000000004,38.79,40.71,763.0,1010.0,1773.0,87.3,79.15,82.47
34,1,1,Bathurst Manor,?,?,0,4.80252688,6408,7425,13833,29.3,30.24,29.8,578,429,1007,43.589999999999996,38.03,41.04,730,624,1354,20.93,19.419999999999998,20.2,1762,2178,3940,22.46,24.95,23.78,1526,1748,3274,25.59,25.18,25.37,650,692,1342,36.15,32.73,34.3,1162,1754,2916,80.14,72.24,75.19,5513.0,6409.0,11922.0,35.43,37.260000000000005,36.39,470.0,364.0,834.0,53.65,45.730000000000004,49.88,759.0,653.0,1412.0,28.68,27.35,28.05,1333.0,1739.0,3072.0,25.18,29.21,27.310000000000002,1432.0,1531.0,2963.0,31.919999999999998,32.230000000000004,32.08,517.0,544.0,1061.0,43.89,39.589999999999996,41.58,1002.0,1578.0,2580.0,92.61,81.42,85.42999999999999
35,1,1,Westminster-Branson,?,?,1,3.63053321,7666,9889,17555,28.14,31.18,29.78,691,610,1301,48.94,43.95,46.46,808,764,1572,18.490000000000002,18.880000000000003,18.68,2166,2882,5048,22.29,26.34,24.44,1691,2279,3970,23.11,25.68,24.52,903,1082,1985,37.1,34.81,35.82,1407,2272,3679,70.56,67.7,68.77000000000001,9383.0,11599.0,20982.0,36.62,38.63,37.7,844.0,569.0,1413.0,62.989999999999995,46.64,55.2,1044.0,995.0,2039.0,25.18,25.59,25.380000000000003,2521.0,3297.0,5818.0,27.939999999999998,31.65,29.919999999999998,2207.0,2820.0,5027.0,30.82,33.64,32.339999999999996,1039.0,1265.0,2304.0,51.13,45.93,48.14,1728.0,2653.0,4381.0,90.09,78.82000000000001,82.91
36,1,1,Newtonbrook West,?,?,0,4.6973817,7380,7871,15251,27.5,26.88,27.18,678,458,1136,51.760000000000005,42.33,47.49,679,622,1301,18.240000000000002,18.02,18.13,2347,2518,4865,22.64,22.9,22.77,1663,1896,3559,22.81,22.77,22.79,758,714,1472,32.87,25.81,29.02,1255,1663,2918,68.21000000000001,62.57,64.87,7128.0,7883.0,15011.0,29.51,29.830000000000002,29.68,596.0,445.0,1041.0,52.370000000000005,39.519999999999996,45.980000000000004,732.0,743.0,1475.0,20.52,22.9,21.65,2120.0,2342.0,4462.0,23.41,23.52,23.47,1762.0,2134.0,3896.0,25.65,27.51,26.630000000000003,686.0,680.0,1366.0,35.510000000000005,31.689999999999998,33.5,1232.0,1539.0,2771.0,77.47999999999999,70.08,73.19
37,1,1,Willowdale West,?,?,0,2.90641367,3841,4471,8312,24.01,25.07,24.57,332,222,554,42.56,31.27,37.18,413,322,735,20.05,17.22,18.7,1138,1509,2647,18.41,22.74,20.65,778,762,1540,18.53,16.49,17.46,400,471,871,26.46,24.51,25.36,780,1185,1965,61.51000000000001,57.14,58.8,4205.0,5105.0,9310.0,28.78,31.589999999999996,30.25,315.0,273.0,588.0,44.739999999999995,42.519999999999996,43.68,442.0,449.0,891.0,22.95,25.660000000000004,24.240000000000002,1121.0,1332.0,2453.0,20.4,23.130000000000003,21.8,1025.0,992.0,2017.0,26.49,22.44,24.330000000000002,452.0,612.0,1064.0,32.33,36.82,34.769999999999996,850.0,1447.0,2297.0,69.78999999999999,74.97,72.97
38,1,1,Lansing-Westgate,?,?,0,5.32429118,3616,4005,7621,23.63,23.69,23.66,321,299,620,39.53,39.660000000000004,39.59,481,501,982,19.18,19.85,19.52,1138,1330,2468,19.16,19.9,19.55,752,861,1613,18.49,19.51,19.02,393,357,750,34.06,26.33,29.88,531,657,1188,64.44,55.87,59.4,4066.0,4593.0,8659.0,25.05,25.74,25.41,412.0,318.0,730.0,44.11,36.05,40.2,619.0,472.0,1091.0,23.169999999999998,18.11,20.669999999999998,1171.0,1454.0,2625.0,18.490000000000002,20.44,19.52,915.0,1097.0,2012.0,21.28,23.09,22.23,350.0,399.0,749.0,31.310000000000002,30.98,31.130000000000003,599.0,853.0,1452.0,68.38,70.97,69.87
40,1,1,St.Andrew-Windfields,?,?,0,7.35137187,5300,4884,10184,29.38,25.24,27.23,319,246,565,50.160000000000004,42.71,46.62,843,715,1558,24.419999999999998,23.27,23.88,1871,1304,3175,34.62,22.48,28.34,1033,1222,2255,19.87,20.26,20.08,535,518,1053,26.7,23.78,25.18,699,879,1578,52.01000000000001,51.83,51.91,5192.0,5134.0,10326.0,26.880000000000003,24.61,25.7,391.0,248.0,639.0,50.0,38.87,45.0,939.0,685.0,1624.0,24.59,19.65,22.23,1288.0,1432.0,2720.0,21.72,21.71,21.71,1296.0,1254.0,2550.0,22.85,19.419999999999998,21.02,504.0,616.0,1120.0,27.24,29.869999999999997,28.630000000000003,774.0,899.0,1673.0,61.14,55.489999999999995,57.970000000000006
42,1,1,Banbury-Don Mills,?,?,0,10.03416499,7905,9669,17574,27.49,29.1,28.35,637,551,1188,52.129999999999995,46.62,49.42,995,802,1797,21.990000000000002,19.669999999999998,20.89,1764,2117,3881,20.88,22.27,21.61,1602,2101,3703,19.16,22.34,20.85,912,1074,1986,30.44,27.47,28.76,1995,3024,5019,62.19,58.81,60.11,7308.0,9025.0,16333.0,27.28,29.65,28.54,602.0,440.0,1042.0,52.529999999999994,42.97,48.019999999999996,978.0,778.0,1756.0,22.4,19.9,21.22,1589.0,2029.0,3618.0,20.1,23.14,21.7,1587.0,1887.0,3474.0,20.04,21.669999999999998,20.89,723.0,1026.0,1749.0,27.080000000000002,29.1,28.23,1829.0,2865.0,4694.0,65.84,63.58,64.44
43,1,1,Victoria Village,?,?,0,4.76026877,6296,6834,13130,35.85,34.52,35.14,566,425,991,56.370000000000005,45.7,51.24,753,668,1421,24.56,23.259999999999998,23.93,1991,2096,4087,33.61,31.76,32.63,1433,1608,3041,30.03,30.24,30.14,660,718,1378,43.36,37.05,39.83,893,1319,2212,70.2,61.58,64.78999999999999,6158.0,7223.0,13381.0,34.94,36.22,35.62,526.0,520.0,1046.0,54.45,53.720000000000006,54.08,726.0,576.0,1302.0,23.3,19.880000000000003,21.65,1646.0,2177.0,3823.0,27.71,32.260000000000005,30.130000000000003,1642.0,1655.0,3297.0,33.06,31.02,32.0,671.0,858.0,1529.0,48.55,46.78,47.54,947.0,1437.0,2384.0,75.52000000000001,66.65,69.91
46,1,1,Pleasant View,?,?,0,3.00686104,4991,5506,10497,28.69,29.19,28.95,411,350,761,53.8,46.67,50.26,695,590,1285,25.860000000000003,21.919999999999998,23.88,1319,1452,2771,22.36,23.54,22.97,1173,1300,2473,23.74,24.49,24.13,492,756,1248,30.75,36.59,34.04,901,1058,1959,59.83,56.4,57.92,4415.0,4822.0,9237.0,27.1,27.3,27.2,324.0,260.0,584.0,48.07,37.9,42.94,574.0,461.0,1035.0,22.98,18.4,20.68,1184.0,1326.0,2510.0,21.6,23.580000000000002,22.6,1038.0,1201.0,2239.0,21.96,23.16,22.59,471.0,604.0,1075.0,30.23,31.3,30.82,824.0,970.0,1794.0,60.95,56.0,58.17
47,1,1,Don Valley Village,?,?,1,4.21111834,6567,7782,14349,27.44,28.71,28.12,719,499,1218,58.55,43.769999999999996,51.44,871,839,1710,22.69,22.509999999999998,22.6,1879,2455,4334,22.01,25.53,23.87,1316,1766,3082,20.9,24.6,22.87,629,782,1411,30.18,28.09,28.99,1153,1441,2594,59.13,54.34,56.37,6866.0,8193.0,15059.0,25.3,27.380000000000003,26.389999999999997,780.0,626.0,1406.0,52.35,43.78,48.15,1032.0,900.0,1932.0,22.5,21.169999999999998,21.86,1940.0,2392.0,4332.0,19.619999999999997,21.8,20.77,1452.0,1966.0,3418.0,20.009999999999998,24.65,22.44,625.0,878.0,1503.0,30.7,32.3,31.619999999999997,1037.0,1431.0,2468.0,55.04,55.589999999999996,55.36
48,1,1,Hillcrest Village,?,?,0,5.37716526,4379,5438,9817,25.57,28.29,27.01,239,214,453,44.42,37.28,40.74,572,449,1021,20.41,19.3,19.91,1001,1171,2172,19.65,22.04,20.87,863,1199,2062,18.39,21.78,20.22,518,684,1202,26.48,26.8,26.66,1186,1721,2907,58.08,58.38,58.26000000000001,4296.0,5334.0,9630.0,24.4,27.05,25.8,360.0,228.0,588.0,50.28,36.19,43.68,575.0,431.0,1006.0,20.669999999999998,17.93,19.4,834.0,1571.0,2405.0,15.62,26.560000000000002,21.369999999999997,954.0,1116.0,2070.0,19.05,19.59,19.34,594.0,728.0,1322.0,30.0,28.910000000000004,29.389999999999997,979.0,1260.0,2239.0,54.879999999999995,49.22,51.54
49,1,1,Bayview Woods-Steeles,?,?,0,4.09591387,4020,4676,8696,27.23,27.61,27.44,239,235,474,43.769999999999996,46.81,45.23,476,415,891,21.68,20.669999999999998,21.19,996,1109,2105,21.26,21.52,21.4,788,1022,1810,19.64,21.2,20.49,467,581,1048,27.47,28.26,27.9,1054,1314,2368,64.90000000000001,54.89,58.92999999999999,3860.0,4522.0,8382.0,28.8,29.26,29.05,285.0,136.0,421.0,57.46,35.05,47.62,441.0,373.0,814.0,21.119999999999997,19.19,20.19,715.0,925.0,1640.0,18.0,20.98,19.57,686.0,995.0,1681.0,18.64,22.7,20.85,518.0,580.0,1098.0,33.25,29.47,31.139999999999997,1215.0,1513.0,2728.0,75.47,64.11,68.72
50,1,1,Newtonbrook East,?,?,1,4.08973737,3064,3312,6376,23.37,23.39,23.38,244,157,401,44.69,34.13,39.86,287,210,497,17.330000000000002,14.34,15.93,911,965,1876,18.74,19.37,19.06,684,740,1424,19.62,18.44,18.99,286,393,679,20.97,25.22,23.24,652,847,1499,54.33,50.36,52.01000000000001,4208.0,4589.0,8797.0,25.55,25.44,25.490000000000002,249.0,214.0,463.0,39.9,34.08,36.980000000000004,368.0,313.0,681.0,18.47,15.84,17.16,1260.0,1247.0,2507.0,19.919999999999998,19.05,19.48,1042.0,1109.0,2151.0,21.77,21.25,21.5,392.0,551.0,943.0,26.810000000000002,31.669999999999998,29.45,897.0,1155.0,2052.0,69.97,59.910000000000004,63.92999999999999
52,1,1,Bayview Village,?,?,0,5.16065914,4855,6004,10859,24.46,26.26,25.42,396,363,759,40.33,39.72,40.03,484,442,926,19.77,19.68,19.73,1453,1979,3432,17.94,21.05,19.61,930,1224,2154,19.09,21.15,20.21,569,589,1158,29.48,26.06,27.64,1023,1407,2430,67.3,62.2,64.25,4528.0,5655.0,10183.0,24.55,26.76,25.73,357.0,324.0,681.0,43.75,41.22,42.510000000000005,599.0,525.0,1124.0,23.240000000000002,21.03,22.15,1399.0,1628.0,3027.0,19.880000000000003,20.71,20.32,853.0,1260.0,2113.0,17.419999999999998,21.380000000000003,19.59,400.0,507.0,907.0,23.580000000000002,25.45,24.59,920.0,1411.0,2331.0,64.7,67.0,66.07000000000001
53,1,1,Henry Farm,?,?,0,2.60143646,5303,6042,11345,26.49,27.67,27.11,678,578,1256,46.95,42.010000000000005,44.54,757,608,1365,23.080000000000002,19.35,21.26,2032,2585,4617,21.46,25.13,23.37,1082,1355,2437,27.04,29.43,28.32,359,381,740,32.94,27.93,30.15,395,535,930,54.11,50.57,52.01000000000001,3005.0,3572.0,6577.0,24.71,27.619999999999997,26.21,357.0,317.0,674.0,44.85,38.19,41.45,528.0,382.0,910.0,22.78,17.64,20.29,1019.0,1339.0,2358.0,20.07,25.080000000000002,22.64,576.0,792.0,1368.0,20.5,26.160000000000004,23.43,234.0,337.0,571.0,34.21,38.739999999999995,36.739999999999995,291.0,405.0,696.0,61.129999999999995,57.69,59.08
